issn	journal_name	pub_name	is_hybrid	category,,
2194-6426	Journal of Micro-Bio Robotics	Springer	1	NULL,,
2194-6434	Earth Perspectives	Springer	0	NULL,,
2194-6698	Journal of the Operations Research Society of China	Springer	1	NULL,,
2194-671X	Communications in Mathematics and Statistics	Springer	1	NULL,,
2194-7236	Urolithiasis	Springer	1	NULL,,
2194-7511	International Journal of Bipolar Disorders	Springer	0	NULL,,
2194-7791	Molecular and Cellular Pediatrics	Springer	0	NULL,,
2194-7899	Health & Justice	Springer	0	NULL,,
2194-7961	Plant Reproduction	Springer	1	NULL,,
2195-0008	EPJ Nonlinear Biomedical Physics	Springer	0	NULL,,
2195-0571	The Journal of the Astronautical Sciences	Springer	1	NULL,,
2195-1071	Advanced Science	Wiley	0	PHYSICS AND CHEMISTRY,,
2195-1721	Journal of Software Engineering Research and Development	Springer	0	NULL,,
2195-2698	International Journal of Dynamics and Control	Springer	1	NULL,,
2195-2701	City, Territory and Architecture	Springer	0	NULL,
2195-3007	Asian Journal of Gambling Issues and Public Health	Springer	0	NULL,,
2195-3597	Advances in Manufacturing	Springer	1	NULL,,
2195-3724	Computational Methods and Function Theory	Springer	1	NULL,,
2195-3899	Journal of Control, Automation and Electrical Systems	Springer	1	NULL,
2195-3961	Computational Cognitive Science	Springer	0	NULL,,
2195-5468	Journal of Uncertainty Analysis and Applications	Springer	0	NULL,,
2195-5832	Journal of Statistical Distributions and Applications	Springer	0	NULL,,
2195-7045	EPJ Techniques and Instrumentation	Springer	0	NULL,,
2195-7185	Review Journal of Autism and Developmental Disorders	Springer	1	NULL,,
2195-7819	Life Sciences, Society and Policy	Springer	0	NULL,
2195-9595	Current Hepatology Reports	Springer	1	NULL,,
2195-9706	Geothermal Energy	Springer	0	NULL,,
2195-9897	Journal of Chinese Management	Springer	0	NULL,,
2196-0089	Applied Informatics	Springer	0	NULL,,
2196-050X	In Silico Cell and Tissue Science	Springer	0	NULL,,
2196-064X	Journal of Trust Management	Springer	0	NULL,,
2196-0739	Large-scale Assessments in Education	Springer	0	NULL,,
2196-0763	EPJ Quantum Technology	Springer	0	NULL,,
2196-1042	Progress in Orthodontics	Springer	0	NULL,,
2196-1093	Economic Theory Bulletin	Springer	1	NULL,,
2196-1107	Journal of Solid State Lighting	Springer	0	NULL,,
2196-1115	Journal of Big Data	Springer	0	NULL,,
2196-1166	Asia Pacific Journal on Computational Engineering	Springer	0	NULL,,
2196-2804	International Journal of Food Contamination	Springer	0	NULL,,
2196-288X	Brazilian Journal of Science and Technology	Springer	0	NULL,,
2196-2928	Customer Needs and Solutions	Springer	1	NULL,,
2196-2944	Metallurgical and Materials Transactions E	Springer	1	NULL,,
2196-2952	Current Addiction Reports	Springer	1	NULL,,
2196-2979	Current Behavioral Neuroscience Reports	Springer	1	NULL,,
2196-2987	Current Developmental Disorders Reports	Springer	1	NULL,,
2196-2995	Current Epidemiology Reports	Springer	1	NULL,,
2196-3002	Current Oral Health Reports	Springer	1	NULL,,
2196-3010	Current Sustainable/Renewable Energy Reports	Springer	1	NULL,,
2196-3029	Current Transplantation Reports	Springer	1	NULL,,
2196-3045	Current Tropical Medicine Reports	Springer	1	NULL,,
2196-3053	Current Treatment Options in Allergy	Springer	1	NULL,,
2196-3061	Current Treatment Options in Psychiatry	Springer	1	NULL,,
2196-3258	Infrastructure Complexity	Springer	0	NULL,,
2196-4092	Geoscience Letters	Springer	0	NULL,,
2196-419X	Functional Linguistics	Springer	0	NULL,,
2196-4351	Applied Adhesion Science	Springer	0	NULL,,
2196-436X	Latin American Economic Review	Springer	0	NULL,,
2196-4386	Computational Particle Mechanics	Springer	1	NULL,,
2196-4424	Korean Social Science Journal	Springer	1	NULL,,
2196-5404	Nano Convergence	Springer	0	NULL,,
2196-5412	Current Environmental Health Reports	Springer	1	NULL,,
2196-5471	Current Clinical Microbiology Reports	Springer	1	NULL,,
2196-5617	Quantum Studies: Mathematics and Foundations	Springer	1	NULL,,
2196-5633	China Finance and Economic Review	Springer	0	NULL,,
2196-5641	Chemical and Biological Technologies in Agriculture	Springer	0	NULL,,
2196-7091	Smart Learning Environments	Springer	0	NULL,,
2196-7210	Transportation Infrastructure Geotechnology	Springer	1	NULL,,
2196-7237	Lasers in Manufacturing and Materials Processing	Springer	1	NULL,,
2196-7822	International Journal of STEM Education	Springer	0	NULL,,
2196-7865	Current Geriatrics Reports	Springer	1	NULL,,
2196-873X	mUX: The Journal of Mobile User Experience	Springer	0	NULL,,
2196-8799	Global Social Welfare	Springer	1	NULL,,
2196-8802	International Journal of Dharma Studies	Springer	0	NULL,,
2196-8837	Journal of Racial and Ethnic Health Disparities	Springer	1	NULL,,
2197-0025	Theoretical and Experimental Plant Physiology	Springer	1	NULL,,
2197-1153	Journal of Experimental Orthopaedics	Springer	0	NULL,,
2197-120X	Complex Analysis and its Synergies	Springer	0	NULL,,
2197-1714	Injury Epidemiology	Springer	0	NULL,,
2197-1722	DECISION	Springer	1	NULL,,
2197-1927	Triple Helix	Springer	0	NULL,,
2197-3768	Robotics and Biomimetics	Springer	0	NULL,,
2197-4225	ROBOMECH Journal	Springer	0	NULL,,
2197-425X	Intensive Care Medicine Experimental	Springer	0	NULL,,
2197-4284	Progress in Earth and Planetary Science	Springer	0	NULL,,
2197-4306	Lexicography	Springer	1	NULL,,
2197-4314	Computational Social Networks	Springer	0	NULL,,
2197-4365	Bioresources and Bioprocessing	Springer	0	NULL,,
2197-5620	Forest Ecosystems	Springer	0	NULL,,
2197-7364	EJNMMI Physics	Springer	0	NULL,,
2197-7909	Computational Astrophysics and Cosmology	Springer	0	NULL,,
2197-7917	Journal of Frugal Innovation	Springer	0	NULL,,
2197-8670	Geoenvironmental Disasters	Springer	0	NULL,,
2197-9715	psychopraxis. neuropraxis	Springer	1	NULL,,
2197-9847	Research in the Mathematical Sciences	Springer	0	NULL,,
2197-9855	Technology, Innovation and Education	Springer	0	NULL,
2197-9936	Textiles and Clothing Sustainability	Springer	0	NULL,,
2197-9995	Journal of Computers in Education	Springer	1	NULL,,
2198-0810	International Journal of Precision Engineering and Manufacturing-Green Technology	Springer	1	NULL,,
2198-0926	Advanced Structural and Chemical Imaging	Springer	0	NULL,,
2198-0942	Control Theory and Technology	Springer	1	NULL,,
2198-1639	Management Review Quarterly	Springer	1	NULL,,
2198-2600	Fudan Journal of the Humanities and Social Sciences	Springer	1	NULL,,
2198-2619	Smart Water	Springer	0	NULL,,
2198-2635	The Journal of Chinese Sociology	Springer	0	NULL,,
2198-2759	Bollettino dell'Unione Matematica Italiana	Springer	1	NULL,,
2198-2775	HMD Praxis der Wirtschaftsinformatik	Springer	1	NULL,,
2198-3534	Bandung: Journal of the Global South	Springer	0	NULL,,
2198-4034	International Journal of Implant Dentistry	Springer	0	NULL,,
2198-4115	Pacific Journal of Mathematics for Industry	Springer	0	NULL,,
2198-4239	Journal of Bio- and Tribo-Corrosion	Springer	1	NULL,,
2198-5812	Annals of Data Science	Springer	1	NULL,,
2198-6002	Current Treatment Options in Rheumatology	Springer	1	NULL,,
2198-6061	Current Climate Change Reports	Springer	1	NULL,,
2198-6088	Current Treatment Options in Pediatrics	Springer	1	NULL,,
2198-6096	Current Trauma Reports	Springer	1	NULL,,
2198-6401	Current Sleep Medicine Reports	Springer	1	NULL,,
2198-641X	Current Pharmacology Reports	Springer	1	NULL,,
2198-6428	Current Molecular Biology Reports	Springer	1	NULL,,
2198-6436	Current Forestry Reports	Springer	1	NULL,,
2198-6452	Journal of Ocean Engineering and Marine Energy	Springer	1	NULL,,
2198-6592	Current Pollution Reports	Springer	1	NULL,,
2198-7335	Adaptive Human Behavior and Physiology	Springer	1	NULL,,
2198-7505	Environmental Processes	Springer	1	NULL,,
2198-7793	Surgical Case Reports	Springer	0	NULL,,
2198-7866	Current Stem Cell Reports	Springer	1	NULL,,
2198-7874	Mechanics of Advanced Materials and Modern Processes	Springer	0	NULL,,
2198-9753	International Journal of Research in Undergraduate Mathematics Education	Springer	1	NULL,,
2198-9761	Sports Medicine - Open	Springer	0	NULL,,
2198-9885	Evolutionary Psychological Science	Springer	1	NULL,,
2198-994X	Renewables: Wind, Water, and Solar	Springer	0	NULL
2199-1197	Clinical Phytoscience	Springer	0	NULL,,
2199-241X	Mammal Research	Springer	1	NULL,,
2199-2428	Current Pulmonology Reports	Springer	1	NULL,,
2199-2576	Annals of PDE	Springer	1	NULL,,
2199-2673	Journal of Pediatric Neuropsychology	Springer	1	NULL,,
2199-3211	International Journal of Fuzzy Systems	Springer	1	NULL,,
2199-3238	Italian Economic Journal	Springer	1	NULL,,
2199-3254	Digital Experiences in Mathematics Education	Springer	1	NULL,,
2199-3637	Emission Control Science and Technology	Springer	1	NULL,,
2199-3793	ChemTexts	Springer	1	NULL,,
2199-3831	Journal of Sustainable Metallurgy	Springer	1	NULL,,
2199-3858	Shape Memory and Superelasticity	Springer	1	NULL,,
2199-4501	Science China Materials	Springer	1	NULL,,
2199-4579	Asian Journal of German and European Studies	Springer	0	NULL,,
2199-4625	Journal of Religious Education	Springer	1	NULL,,
2199-465X	Journal of Developmental and Life-Course Criminology	Springer	1	NULL,,
2199-4676	Journal of Reliable Intelligent Environments	Springer	1	NULL,,
2199-4706	Technology and Economics of Smart Grids and Sustainable Energy	Springer	1	NULL,,
2199-4714	New Zealand Journal of Educational Studies	Springer	1	NULL,,
2199-4730	Financial Innovation	Springer	0	NULL,,
2199-4749	Marine Systems & Ocean Technology	Springer	1	NULL,,
2199-4757	Journal of Medical and Biological Engineering	Springer	1	NULL,,
2199-5796	International Journal of Applied and Computational Mathematics	Springer	1	NULL,,
2199-6768	European Journal of Mathematics	Springer	1	NULL,,
2199-6784	Journal of the Economic Science Association	Springer	1	NULL,,
2199-6806	Arnold Mathematical Journal	Springer	1	NULL,,
2199-6873	Journal of Social and Economic Development	Springer	1	NULL,,
2199-6881	Plant Systematics and Evolution	Springer	1	NULL,,
2199-7411	Indian Journal of International Law	Springer	1	NULL,,
2199-7454	Journal of Dynamic Behavior of Materials	Springer	1	NULL,,
2199-8531	Journal of Open Innovation: Technology, Market, and Complexity	Springer	0	NULL
2199-854X	Intelligent Industrial Systems	Springer	1	NULL,,
2199-868X	Journal of Chinese Studies	Springer	0	NULL,,
2199-9031	International Journal of Health Economics and Management	Springer	1	NULL,,
2199-9279	International Journal of Geosynthetics and Ground Engineering	Springer	1	NULL,,
2199-9295	Transportation in Developing Economies	Springer	1	NULL,,
2200-6133	Pneumonia	BioMed Central	0	NULL,,
2210-3147	Nuclear Science and Techniques	Springer	1	NULL,,
2210-4690	Journal of Remanufacturing	Springer	0	NULL,,
2210-5328	The Australian Educational Researcher	Springer	1	NULL,,
2210-5441	Philosophy & Technology	Springer	1	NULL,,
2210-6731	Asian Journal of Business Ethics	Springer	1	NULL,,
2210-7185	Analytical Cellular Pathology	Hindawi	0	NULL,,
2210-7711	International Journal of Clinical Pharmacy	Springer	1	NULL,,
2211-050X	Mathematics Education Research Journal	Springer	1	NULL,,
2211-1069	Oriental Pharmacy and Experimental Medicine	Springer	1	NULL,,
2211-1522	Psychology of Well-Being	Springer	0	NULL,,
2211-1670	Technology, Knowledge and Learning	Springer	1	NULL,
2211-3436	Cellular Oncology	Springer	1	NULL,,
2211-4866	Review of Religious Research	Springer	1	NULL,,
2212-5469	Tissue Engineering and Regenerative Medicine	Springer	1	NULL,,
2212-8220	Epileptology	Elsevier	1	NULL,,
2212-9790	Maritime Studies	Springer	0	NULL,,
2213-0764	Healthcare	Elsevier	1	NULL,,
2213-3054	Anthropocene	Elsevier	1	NULL,,
2213-4344	PharmaNutrition	Elsevier	1	NULL,,
2213-5154	The International Sports Law Journal	Springer	1	NULL,,
2213-5820	Acta Geodaetica et Geophysica	Springer	1	NULL,,
2213-5979	Photoacoustics	Elsevier	0	NULL,,
2213-7130	Synergy	Elsevier	1	NULL,,
2213-7459	Visualization in Engineering	Springer	0	NULL,,
2213-7467	Advanced Modeling and Simulation in Engineering Sciences	Springer	0	NULL,,
2213-7793	Springer Science Reviews	Springer	1	NULL,,
2213-9621	Micro and Nano Systems Letters	Springer	0	NULL,,
2214-2428	GeoResJ	Elsevier	1	NULL,,
2214-2495	Journal of Mathematical Modelling and Algorithms in Operations Research	Springer	1	NULL,,
2214-2509	IDCases	Elsevier	0	NULL,,
2214-594X	Comparative Migration Studies	Springer	0	NULL,,
2214-6636	Pathogenesis	Elsevier	0	NULL,,
2214-7845	Neuroepigenetics	Elsevier	0	NULL,,
2215-0161	MethodsX	Elsevier	0	NULL,,
2215-0390	Ampersand	Elsevier	0	NULL,,
2217-7175	Journal of Mining and Metallurgy Section B-Metallurgy	Self Owned - Non-Profit Society	0	NULL,,
2219-0635	ONDERSTEPOORT JOURNAL OF VETERINARY RESEARCH	Self Owned - Non-Profit Society	0	NULL,,
2219-2840	WORLD JOURNAL OF GASTROENTEROLOGY	Self Owned - Non-Profit Society	0	NULL,,
2220-8879	Network Biology	International Academy of Ecology and Environmental Sciences.	0	NULL,,
2223-2559	JOURNAL OF SCIENTIFIC & INDUSTRIAL RESEARCH	NATL INST SCIENCE COMMUNICATION	0	NULL,,
2229-0443	Language Testing in Asia	Springer	0	NULL,,
2234-1757	Fisheries and Aquatic Sciences	BioMed Central	0	NULL,,
2234-943X	Frontiers in Oncology	Frontiers	0	NULL,,
2240-2993	Acta Neurologica Belgica	Springer	1	NULL,,
2241-5793	Journal of Biological Research-Thessaloniki	BioMed Central	0	NULL,,
2243-7908	The Asia-Pacific Education Researcher	Springer	1	NULL,,
2245-408X	Journal of Organization Design	Springer	0	NULL,,
2249-7218	Agricultural Research	Springer	1	NULL,,
2250-0553	Journal of The Institution of Engineers (India): Series C	Springer	1	NULL,,
2250-1746	Proceedings of the National Academy of Sciences, India Section B: Biological Sciences	Springer	1	NULL,
2250-1754	National Academy Science Letters	Springer	1	NULL,,
2250-2114	Journal of The Institution of Engineers (India): Series B	Springer	1	NULL,,
2250-2130	Journal of The Institution of Engineers (India): Series D	Springer	1	NULL,,
2250-2157	Journal of The Institution of Engineers (India): Series A	Springer	1	NULL,,
2250-2491	Journal of The Institution of Engineers (India): Series E	Springer	1	NULL,,
2251-6093	Iranian Journal of Public Health	Iranian Public Health Association	0	NULL,,
2251-7316	Journal of Global Entrepreneurship Research	Springer	0	NULL,,
2263-8733	Journal of Computer Virology and Hacking Techniques	Springer	1	NULL,,
2277-9086	CSI Transactions on ICT	Springer	1	NULL,,
2281-5937	Lettera Matematica	Springer	1	NULL,,
2281-695X	METRON	Springer	1	NULL,,
2281-7565	Clinical and Translational Imaging	Springer	1	NULL,,
2281-7875	SeMA Journal	Springer	1	NULL,,
2288-6729	International Journal of Child Care and Education Policy	Springer	0	NULL,,
2288-8586	Maxillofacial Plastic and Reconstructive Surgery	Springer	0	NULL,,
2291-2797	Canadian Journal of Gastroenterology and Hepatology	Hindawi	0	NULL,,
2305-2228	Vietnam Journal of Mathematics	Springer	1	NULL,,
2314-4114	Algebra	Hindawi	0	NULL,,
2314-4130	International Journal of Atmospheric Sciences	Hindawi	0	NULL,,
2314-4157	International Journal of Biodiversity	Hindawi	0	NULL,,
2314-4270	Neuroscience Journal	Hindawi	0	NULL,,
2314-4335	Psychiatry Journal	Hindawi	0	NULL,,
2314-4378	International Journal of Genomics	Hindawi	0	NULL,,
2314-4394	Journal of Renewable Energy	Hindawi	0	NULL,,
2314-4785	Journal of Mathematics	Hindawi	0	NULL,,
2314-4858	Journal of Nanoparticles	Hindawi	0	NULL,,
2314-4874	Journal of Materials	Hindawi	0	NULL,,
2314-4890	Journal of Industrial Engineering	Hindawi	0	NULL,,
2314-4912	Journal of Engineering	Hindawi	0	NULL,,
2314-4939	Journal of Spectroscopy	Hindawi	0	NULL,,
2314-4971	Journal of Complex Analysis	Hindawi	0	NULL,,
2314-4998	International Journal of Analysis	Hindawi	0	NULL,,
2314-5013	Journal of Petroleum Engineering	Hindawi	0	NULL,,
2314-503X	Journal of Biomedical Education	Hindawi	0	NULL,,
2314-5072	Journal of Operators	Hindawi	0	NULL,,
2314-5110	Journal of Catalysts	Hindawi	0	NULL,,
2314-5137	Journal of Medical Engineering	Hindawi	0	NULL,,
2314-5749	International Journal of Chronic Diseases	Hindawi	0	NULL,,
2314-5757	International Journal of Reproductive Medicine	Hindawi	0	NULL,,
2314-5765	International Journal of Food Science	Hindawi	0	NULL,,
2314-5781	International Journal of Manufacturing Engineering	Hindawi	0	NULL,,
2314-596X	International Journal of Bacteriology	Hindawi	0	NULL,,
2314-5978	Journal of Composites	Hindawi	0	NULL,,
2314-5986	Journal of Construction Engineering	Hindawi	0	NULL,,
2314-5994	Journal of Crystallography	Hindawi	0	NULL,,
2314-6109	International Journal of Engineering Mathematics	Hindawi	0	NULL,,
2314-6141	BioMed Research International	Hindawi	0	NULL,,
2314-615X	Journal of Energy	Hindawi	0	NULL,,
2314-6168	Journal of Mycology	Hindawi	0	NULL,,
2314-6176	Journal of Sports Medicine	Hindawi	0	NULL,,
2314-6184	Journal of Theoretical Chemistry	Hindawi	0	NULL,,
2314-6192	Journal of Astrophysics	Hindawi	0	NULL,,
2314-6230	Journal of Solar Energy	Hindawi	0	NULL,,
2314-6443	Journal of Computational Engineering	Hindawi	0	NULL,,
2314-6486	Journal of Optimization	Hindawi	0	NULL,,
2314-6753	Journal of Diabetes Research	Hindawi	0	NULL,,
2314-680X	International Journal of Metals	Hindawi	0	NULL,,
2314-6826	Journal of Fluids	Hindawi	0	NULL,,
2314-6877	Journal of Polymers	Hindawi	0	NULL,,
2314-6893	Journal of Nonlinear Dynamics	Hindawi	0	NULL,,
2314-6907	Journal of Gravity	Hindawi	0	NULL,,
2314-6915	Journal of Cancer Research	Hindawi	0	NULL,,
2314-6923	Journal of Applied Chemistry	Hindawi	0	NULL,,
2314-6931	Journal of Nanoscience	Hindawi	0	NULL,,
2314-6966	Journal of Veterinary Medicine	Hindawi	0	NULL,,
2314-7156	Journal of Immunology Research	Hindawi	0	NULL,,
2314-7490	Indian Journal of Materials Science	Hindawi	0	NULL,,
2314-7539	Advances in Agriculture	Hindawi	0	NULL,,
2314-7563	Advances in Biology	Hindawi	0	NULL,,
2314-7571	Advances in Chemistry	Hindawi	0	NULL,,
2314-758X	Advances in Medicine	Hindawi	0	NULL,,
2314-7725	Advances in Nursing	Hindawi	0	NULL,,
2314-7784	Advances in Public Health	Hindawi	0	NULL,,
2314-8047	Journal of Quality and Reliability Engineering	Hindawi	0	NULL,,
2314-8063	Chinese Journal of Engineering	Hindawi	0	NULL,,
2314-8071	Chinese Journal of Mathematics	Hindawi	0	NULL,,
2314-8233	Advances in Orthopedic Surgery	Hindawi	0	NULL,,
2314-8497	Dataset Papers in Science	Hindawi	0	NULL,,
2314-8888	Journal of Function Spaces	Hindawi	0	NULL,,
2315-4144	Acta Mathematica Vietnamica	Springer	1	NULL,,
2316-7874	Nutrire	BioMed Central	0	NULL,,
2321-3876	Burns & Trauma	BioMed Central	0	NULL,,
2326-0254	Eye and Vision	BioMed Central	0	NULL,,
2328-4277	Earth's Future	Wiley	0	NULL,,
2333-5084	Earth and Space Science	Wiley	0	NULL,,
2348-8859	Journal of Fetal Medicine	Springer	1	NULL,,
2352-0124	Structures	Elsevier	1	NULL,,
2352-3964	EBioMedicine	Elsevier	0	NULL,,
2352-5738	Biotribology	Elsevier	1	NULL,,
2352-7110	SoftwareX	Elsevier	0	NULL,,
2352-9520	OpenNano	Elsevier	0	NULL,,
2356-6124	Surgery Research and Practice	Hindawi	0	NULL,,
2356-7872	International Scholarly Research Notices	Hindawi	0	NULL,,
2363-5045	Sustainable Water Resources Management	Springer	1	NULL,,
