pub_name,journal_name,date,journal_type,issn,apc
Spanish Society of Allergology and Clinical Immunology,Journal of Investigational Allergology and Clinical Immunology,2016-06-18,OA,1698-0808,2012
Springer,3 Biotech,2016-06-18,OA,2190-5738,2012
Springer,Advances in Difference Equations,2016-06-18,OA,1687-1847,2012
Springer,AMB Express,2016-06-18,OA,2191-0855,2012
Springer,Annals of Intensive Care,2016-06-18,OA,2110-5820,2012
Springer,Applied Nanoscience,2016-06-18,OA,2190-5517,2012
Springer,Applied Petrochemical Research,2016-06-18,OA,2190-5533,2012
Springer,Applied Water Science,2016-06-18,OA,2190-5495,2012
Springer,Biointerphases,2016-06-18,OA,1559-4106,2012
Springer,Boundary Value Problems,2016-06-18,OA,1687-2770,2012
Springer,Bulletin of Mathematical Sciences,2016-06-18,OA,1664-3615,2012
Springer,Chinese Science Bulletin,2016-06-18,OA,1861-9541,2012
Springer,Communications in Mobile Computing,2016-06-18,OA,2192-1121,2012
Springer,Critical Ultrasound Journal,2016-06-18,OA,2036-3176,2012
Springer,Ecological Processes,2016-06-18,OA,2192-1709,2012
Springer,EJNMMI Research,2016-06-18,OA,2191-219X,2012
Springer,Energy  Sustainability and Society,2016-06-18,OA,2192-0567,2012
Springer,Environmental Sciences Europe,2016-06-18,OA,2190-4715,2012
Springer,EPJ Data Science,2016-06-18,OA,2193-1127,2012
Springer,EURASIP Journal on Advances in Signal Processing,2016-06-18,OA,1687-6180,2012
Springer,EURASIP Journal on Audio and Music Processing,2016-06-18,OA,1687-4722,2012
Springer,EURASIP Journal on Bioinformatics and Systems Biology,2016-06-18,OA,1687-4153,2012
Springer,EURASIP Journal on Embedded Systems,2016-06-18,OA,1687-3963,2012
Springer,EURASIP Journal on Image and Video Processing,2016-06-18,OA,1687-5281,2012
Springer,EURASIP Journal on Information Security,2016-06-18,OA,1687-417X,2012
Springer,EURASIP Journal on Wireless Communications and Networking,2016-06-18,OA,1687-1499,2012
Springer,European Transport Research Review,2016-06-18,OA,1867-0717,2012
Springer,Fire Science Reviews,2016-06-18,OA,2193-0414,2012
Springer,Fixed Point Theory and Applications,2016-06-18,OA,1687-1812,2012
Springer,Geochronometrica,2016-06-18,OA,1897-1695,2012
Springer,Gold Bulletin,2016-06-18,OA,2190-7579,2012
Springer,Health Economics Review,2016-06-18,OA,2191-1991,2012
Springer,Human-centric Computing and Information Sciences,2016-06-18,OA,2192-1962,2012
Springer,Insights into Imaging,2016-06-18,OA,1869-4101,2012
Springer,International Journal of Disaster Risk Science,2016-06-18,OA,2192-6395,2012
Springer,International Journal of Emergency Medicine,2016-06-18,OA,1865-1380,2012
Springer,Journal of Applied Volcanology,2016-06-18,OA,2191-5040,2012
Springer,Journal of Astrophysica & Astronomy,2016-06-18,OA,0973-7758,2012
Springer,Journal of Biosciences,2016-06-18,OA,0973-7138,2012
Springer,Journal of Cloud Computing,2016-06-18,OA,2192-113X,2012
Springer,Journal of Headache and Pain ,2016-06-18,OA,1129-2377,2012
Springer,Journal of Inequalities and Applications,2016-06-18,OA,1029-242X,2012
Springer,Journal of Innovation and Entrepreneurship,2016-06-18,OA,2192-5372,2012
Springer,Journal of Mathematical Neuroscience,2016-06-18,OA,2190-8567,2012
Springer,Journal of Mathematics in Industry,2016-06-18,OA,2190-5983,2012
Springer,Journal of Ophthalmic Inflammation and Infection,2016-06-18,OA,1869-5760,2012
Springer,Journal of Orthopaedics and Traumatology,2016-06-18,OA,1590-9999,2012
Springer,Journal of Petroleum Exploration and Production Technologies,2016-06-18,OA,2190-0566,2012
Springer,Journal of Remanufacturing,2016-06-18,OA,2210-4690,2012
Springer,Multilingual Education,2016-06-18,OA,2191-5059,2012
Springer,Nanoscale Research Letters,2016-06-18,OA,1556-276X,2012
Springer,Natural Products and Bioprospecting,2016-06-18,OA,2192-2209,2012
Springer,Optical Nanoscopy,2016-06-18,OA,2192-2853,2012
Springer,Organic and Medicinal Chemistry Letters,2016-06-18,OA,2191-2858,2012
Springer,Pastoralism: Research  Policy and Practice,2016-06-18,OA,2041-7136,2012
Springer,Photonic Sensors,2016-06-18,OA,2190-7439,2012
Springer,Planetary Science,2016-06-18,OA,2191-2521,2012
Springer,Poiesis & Praxis,2016-06-18,OA,1615-6617,2012
Springer,Psychology of Well-Being: Theory  Research and Practice,2016-06-18,OA,2211-1522,2012
Springer,Rice,2016-06-18,OA,1939-8433,2012
Springer,Science China Life Sciences,2016-06-18,OA,1869-1889,2012
Springer,Security Informatics,2016-06-18,OA,2190-8532,2012
Springer,Series-Journal of the Spanish Economic Association,2016-06-18,OA,1869-4195,2012
Springer,Strategies in Trauma and Limb Reconstruction,2016-06-18,OA,1828-8928,2012
Springer,The HUGO Journal,2016-06-18,OA,1877-6566,2012
Springer,The Journal of Headache and Pain,2016-06-18,OA,1129-2377,2012
Springer,The Journal of Mathematical Neuroscience,2016-06-18,OA,2190-8567,2012
Springer,Advances in Difference Equations,2016-06-18,OA,1687-1847,2012
Springer,Biointerphases,2016-06-18,OA,1559-4106,2012
Springer,Boundary Value Problems,2016-06-18,OA,1687-2770,2012
Springer,Chinese Science Bulletin,2016-06-18,OA,1861-9541,2012
Springer,EURASIP Journal on Advances in Signal Processing,2016-06-18,OA,1687-6180,2012
Springer,EURASIP Journal on Image and Video Processing,2016-06-18,OA,1687-5281,2012
Springer,EURASIP Journal on Wireless Communications and Networking,2016-06-18,OA,1687-1499,2012
Springer,Fixed Point Theory and Applications,2016-06-18,OA,1687-1812,2012
Springer,Geochronometrica,2016-06-18,OA,1897-1695,2012
Springer,Gold Bulletin,2016-06-18,OA,2190-7579,2012
Springer,Journal of Astrophysica & Astronomy,2016-06-18,OA,0973-7758,2012
Springer,Journal of Biosciences,2016-06-18,OA,0973-7138,2012
Springer,Journal of Headache and Pain ,2016-06-18,OA,1129-2377,2012
Springer,Journal of Inequalities and Applications,2016-06-18,OA,1029-242X,2012
Springer,Nanoscale Research Letters,2016-06-18,OA,1556-276X,2012
Springer,Rice,2016-06-18,OA,1939-8433,2012
Springer,Science China Life Sciences,2016-06-18,OA,1869-1889,2012
Springer,3 Biotech,2016-06-18,OA,2190-5738,2012
Springer,AMB Express,2016-06-18,OA,2191-0855,2012
Springer,Annals of Intensive Care,2016-06-18,OA,2110-5820,2012
Springer,Applied Nanoscience,2016-06-18,OA,2190-5517,2012
Springer,Applied Petrochemical Research,2016-06-18,OA,2190-5533,2012
Springer,Applied Water Science,2016-06-18,OA,2190-5495,2012
Springer,Bulletin of Mathematical Sciences,2016-06-18,OA,1664-3615,2012
Springer,Communications in Mobile Computing,2016-06-18,OA,2192-1121,2012
Springer,Critical Ultrasound Journal,2016-06-18,OA,2036-3176,2012
Springer,Ecological Processes,2016-06-18,OA,2192-1709,2012
Springer,EJNMMI Research,2016-06-18,OA,2191-219X,2012
Springer,Energy  Sustainability and Society,2016-06-18,OA,2192-0567,2012
Springer,Environmental Sciences Europe,2016-06-18,OA,2190-4715,2012
Springer,EPJ Data Science,2016-06-18,OA,2193-1127,2012
Springer,EURASIP Journal on Audio and Music Processing,2016-06-18,OA,1687-4722,2012
Springer,EURASIP Journal on Bioinformatics and Systems Biology,2016-06-18,OA,1687-4153,2012
Springer,EURASIP Journal on Embedded Systems,2016-06-18,OA,1687-3963,2012
Springer,EURASIP Journal on Information Security,2016-06-18,OA,1687-417X,2012
Springer,European Transport Research Review,2016-06-18,OA,1867-0717,2012
Springer,Fire Science Reviews,2016-06-18,OA,2193-0414,2012
Springer,Health Economics Review,2016-06-18,OA,2191-1991,2012
Springer,Human-centric Computing and Information Sciences,2016-06-18,OA,2192-1962,2012
Springer,Insights into Imaging,2016-06-18,OA,1869-4101,2012
Springer,International Journal of Disaster Risk Science,2016-06-18,OA,2192-6395,2012
Springer,International Journal of Emergency Medicine,2016-06-18,OA,1865-1380,2012
Springer,Journal of Applied Volcanology,2016-06-18,OA,2191-5040,2012
Springer,Journal of Cloud Computing,2016-06-18,OA,2192-113X,2012
Springer,Journal of Innovation and Entrepreneurship,2016-06-18,OA,2192-5372,2012
Springer,Journal of Mathematical Neuroscience,2016-06-18,OA,2190-8567,2012
Springer,Journal of Mathematics in Industry,2016-06-18,OA,2190-5983,2012
Springer,Journal of Ophthalmic Inflammation and Infection,2016-06-18,OA,1869-5760,2012
Springer,Journal of Orthopaedics and Traumatology,2016-06-18,OA,1590-9999,2012
Springer,Journal of Petroleum Exploration and Production Technologies,2016-06-18,OA,2190-0566,2012
Springer,Journal of Remanufacturing,2016-06-18,OA,2210-4690,2012
Springer,Multilingual Education,2016-06-18,OA,2191-5059,2012
Springer,Natural Products and Bioprospecting,2016-06-18,OA,2192-2209,2012
Springer,Optical Nanoscopy,2016-06-18,OA,2192-2853,2012
Springer,Organic and Medicinal Chemistry Letters,2016-06-18,OA,2191-2858,2012
Springer,Pastoralism: Research  Policy and Practice,2016-06-18,OA,2041-7136,2012
Springer,Photonic Sensors,2016-06-18,OA,2190-7439,2012
Springer,Planetary Science,2016-06-18,OA,2191-2521,2012
Springer,Poiesis & Praxis,2016-06-18,OA,1615-6617,2012
Springer,Psychology of Well-Being: Theory  Research and Practice,2016-06-18,OA,2211-1522,2012
Springer,Security Informatics,2016-06-18,OA,2190-8532,2012
Springer,Series-Journal of the Spanish Economic Association,2016-06-18,OA,1869-4195,2012
Springer,Strategies in Trauma and Limb Reconstruction,2016-06-18,OA,1828-8928,2012
Springer,The HUGO Journal,2016-06-18,OA,1877-6566,2012
Springer,The Journal of Headache and Pain,2016-06-18,OA,1129-2377,2012
Springer,The Journal of Mathematical Neuroscience,2016-06-18,OA,2190-8567,2012
Springer,EURASIP Journal on Audio Speech and Music Processing,2016-06-18,OA,1687-4722,2012
SPRINGER,RICE,2016-06-18,OA,1939-8433,2013
SPRINGER,Nanoscale Research Letters,2016-06-18,OA,1556-276X,2013
SPRINGER,JOURNAL OF BIOSCIENCES,2016-06-18,OA,0973-7138,2013
SPRINGER,JOURNAL OF HEADACHE AND PAIN,2016-06-18,OA,1129-2377,2013
Springer,Fixed Point Theory and Applications,2016-06-18,OA,1687-1812,2013
SPRINGER,Journal of Earth System Science,2016-06-18,OA,0253-2143,2013
Springer,Boundary Value Problems,2016-06-18,OA,1687-2770,2013
SPRINGER,BULLETIN OF MATERIALS SCIENCE,2016-06-18,OA,0973-7669,2013
SPRINGER,JOURNAL OF GENETICS,2016-06-18,OA,0022-1333,2013
SPRINGER,INDIAN PEDIATRICS,2016-06-18,OA,0974-7559,2013
SPRINGER,JOURNAL OF CHEMICAL SCIENCES,2016-06-18,OA,0253-4134,2013
SPRINGER,CHINESE SCIENCE BULLETIN,2016-06-18,OA,1861-9541,2013
SPRINGER,SCIENCE CHINA-LIFE SCIENCES,2016-06-18,OA,1869-1889,2013
SPRINGER,PROCEEDINGS OF THE INDIAN ACADEMY OF SCIENCES-MATHEMATICAL SCIENCES,2016-06-18,OA,0253-4142,2013
Springer,Advances in Difference Equations,2016-06-18,OA,1687-1847,2013
Springer,JOURNAL OF INEQUALITIES AND APPLICATIONS,2016-06-18,OA,1029-242X,2013
SPRINGER,JOURNAL OF ASTROPHYSICS AND ASTRONOMY,2016-06-18,OA,0973-7758,2013
SPRINGER,NEOTROPICAL ENTOMOLOGY,2016-06-18,OA,1678-8052,2013
SPRINGER,JOURNAL OF UNIVERSAL COMPUTER SCIENCE,2016-06-18,OA,0948-6968,2013
SPRINGER,JOURNAL OF MATHEMATICAL PHYSICS ANALYSIS GEOMETRY,2016-06-18,OA,1817-5805,2013
SPRINGER,BRAZILIAN JOURNAL OF PHYSICS,2016-06-18,OA,0103-9733,2013
SPRINGER,PRAMANA-JOURNAL OF PHYSICS,2016-06-18,OA,0973-7111,2013
SUOMALAINEN TIEDEAKATEMIA,ANNALES ACADEMIAE SCIENTIARUM FENNICAE-MATHEMATICA,2016-06-18,OA,1239-629X,2013
Swiss Academy of Medical Sciences,Swiss Medical Weekly,2016-06-18,OA,1424-3997,2012
Swiss Academy of Medical Sciences,Swiss Medical Weekly,2016-06-18,OA,1424-3997,2012
Symmetry Integrability and Geometry: Methods and Applications,Symmetry Integrability and Geometry: Methods and Applications,2016-06-18,OA,1815-0659,2012
Symmetry Integrability and Geometry: Methods and Applications,Symmetry Integrability and Geometry: Methods and Applications,2016-06-18,OA,1815-0659,2012
Taiwan Society of Microbiology,Journal of Microbiology Immunology and Infection,2016-06-18,OA,1684-1182,2012
Taiwan Society of Microbiology,Journal of Microbiology Immunology and Infection,2016-06-18,OA,1684-1182,2012
TAYLOR & FRANCIS LTD,MEDICAL MYCOLOGY,2016-06-18,OA,1460-2709,2012
Taylor Francis,JOURNAL OF EDUCATIONAL RESEARCH,2016-06-18,OA,1940-0675,2012
Taylor Francis,COMPUTATIONAL AND MATHEMATICAL METHODS IN MEDICINE,2016-06-18,OA,1748-6718,2013
TECHNICAL UNIV WROCLAW,OPTICA APPLICATA,2016-06-18,OA,1899-7015,2013
Technical University of Braunschweig,Logical Methods in Computer Science,2016-06-18,OA,1860-5974,2012
Technical University of Braunschweig,Logical Methods in Computer Science,2016-06-18,OA,1860-5974,2012
Tehran Iran Hepatitis Group,Hepatitis Monthly,2016-06-18,OA,1735-3408,2012
Tehran Iran Hepatitis Group,Hepatitis Monthly,2016-06-18,OA,1735-3408,2012
Tehran University of Medical Sciences (TUMS) Publications,IRANIAN JOURNAL OF ENVIRONMENTAL HEALTH SCIENCE & ENGINEERING,2016-06-18,OA,1735-2746,2013
Tehran University of Medical Sciences (TUMS) Publications,IRANIAN JOURNAL OF PARASITOLOGY,2016-06-18,OA,2008-238x,2013
Tehran University of Medical Sciences (TUMS) Publications,DARU-JOURNAL OF FACULTY OF PHARMACY,2016-06-18,OA,2008-2231,2013
Tehran University of Medical Sciences (TUMS) Publications,Iranian Journal of Pediatrics,2016-06-18,OA,2008-2150,2013
Termedia,Archives of Medical Science,2016-06-18,OA,1896-9151,2012
Termedia,Contemporary Oncology,2016-06-18,OA,1897-4309,2012
Termedia,Polish Journal of Cardio-Thoracic Surgery,2016-06-18,OA,1897-4252,2012
Termedia,Archives of Medical Science,2016-06-18,OA,1896-9151,2012
Termedia,Contemporary Oncology,2016-06-18,OA,1897-4309,2012
Termedia,Polish Journal of Cardio-Thoracic Surgery,2016-06-18,OA,1897-4252,2012
TEXAS HEART INST,TEXAS HEART INSTITUTE JOURNAL,2016-06-18,OA,0730-2347,2013
Texas Heart Insttitute,Texas Heart Institute Journal,2016-06-18,OA,0730-2347,2012
Texas Heart Insttitute,Texas Heart Institute Journal,2016-06-18,OA,0730-2347,2012
The Electrochemical Society of Japan,ELECTROCHEMISTRY,2016-06-18,OA,2186-2451,2012
The Electrochemical Society of Japan,ELECTROCHEMISTRY,2016-06-18,OA,2186-2451,2012
The Oceanography Society,Oceanography,2016-06-18,OA,1042-8275,2012
The Oceanography Society,Oceanography,2016-06-18,OA,1042-8275,2012
TOHOKU UNIV MEDICAL PRESS,TOHOKU JOURNAL OF EXPERIMENTAL MEDICINE,2016-06-18,OA,1349-3329,2013
Tohoku University Medical Press,Tohoku Journal of Experimental Medicine,2016-06-18,OA,1349-3329,2012
Tohoku University Medical Press,Tohoku Journal of Experimental Medicine,2016-06-18,OA,1349-3329,2012
Translational Oncology,Translational Oncology,2016-06-18,OA,1936-5233,2012
Translational Oncology,Translational Oncology,2016-06-18,OA,1936-5233,2012
TUBITAK SCIENTIFIC & TECHNICAL RESEARCH COUNCIL TURKEY,TURKISH JOURNAL OF BIOLOGY,2016-06-18,OA,1303-6092,2012
TUBITAK SCIENTIFIC & TECHNICAL RESEARCH COUNCIL TURKEY,TURKISH JOURNAL OF BOTANY,2016-06-18,OA,1303-6106,2012
TUBITAK SCIENTIFIC & TECHNICAL RESEARCH COUNCIL TURKEY,Turkish Journal of Electrical Engineering and Computer Sciences,2016-06-18,OA,1303-6203,2012
TUBITAK SCIENTIFIC & TECHNICAL RESEARCH COUNCIL TURKEY,TURKISH JOURNAL OF ZOOLOGY,2016-06-18,OA,1303-6114,2012
Turkish Association of Nervous and Mental Health,Turkish Journal of Psychiatry,2016-06-18,OA,1300-2163,2012
Turkish Association of Nervous and Mental Health,Turkish Journal of Psychiatry,2016-06-18,OA,1300-2163,2012
TURKISH BIOCHEM SOC,Turkish Journal of Biochemistry-Turk Biyokimya Dergisi,2016-06-18,OA,0250-4685,2012
TURKISH ONLINE JOURNAL EDUCATIONAL TECH-TOJET,Turkish Online Journal of Educational Technology,2016-06-18,OA,2146-7242,2012
Turkish Society of Radiology,Diagnostic and interventional radiology,2016-06-18,OA,1305-3825,2012
Turkish Society of Radiology,Diagnostic and interventional radiology,2016-06-18,OA,1305-3825,2012
Tusi Mathematical Research Group,Banach Journal of Mathematical Analysis,2016-06-18,OA,1735-8787,2012
Tusi Mathematical Research Group,Banach Journal of Mathematical Analysis,2016-06-18,OA,1735-8787,2012
Union of Metallurgy Mining Industry and Geology of Slovak Republic,Acta Montanistica Slovaca,2016-06-18,OA,1335-1788,2012
Union of Metallurgy Mining Industry and Geology of Slovak Republic,Acta Montanistica Slovaca,2016-06-18,OA,1335-1788,2012
UNIV ALBERTA,CANADIAN JOURNAL OF SOCIOLOGY-CAHIERS CANADIENS DE SOCIOLOGIE,2016-06-18,OA,1710-1123,2012
UNIV ARIZONA,JOURNAL OF INSECT SCIENCE,2016-06-18,OA,1536-2442,2013
UNIV BUFFALO STATE UNIV NEW YORK,BUFFALO LAW REVIEW,2016-06-18,OA,0023-9356,2013
UNIV CALIF,HASTINGS LAW JOURNAL,2016-06-18,OA,0017-8322,2013
Univ Calif Press,ECOLOGY LAW QUARTERLY,2016-06-18,OA,0046-1121,2013
UNIV CATOLICA DE VALPARAISO,ELECTRONIC JOURNAL OF BIOTECHNOLOGY,2016-06-18,OA,0717-3458,2012
UNIV CATOLICA DE VALPARAISO,ELECTRONIC JOURNAL OF BIOTECHNOLOGY,2016-06-18,OA,0717-3458,2013
"UNIV HAWAII, NATL FOREIGN LANGUAGE RESOURCE CENTER",LANGUAGE LEARNING & TECHNOLOGY,2016-06-18,OA,1094-3501,2013
UNIV NACIONAL AUTONOMA MEXICO,Investigacion Economica,2016-06-18,OA,0185-1667,2012
UNIV SAO PAOLO,SCIENTIA AGRICOLA,2016-06-18,OA,1678-992X,2013
UNIV SOUTHERN CALIF,SOUTHERN CALIFORNIA LAW REVIEW,2016-06-18,OA,0038-3910,2013
UNIV TEHRAN,International Journal of Environmental Research,2016-06-18,OA,2008-2304,2012
UNIV TORONTO PRESS INC,CANADIAN JOURNAL OF SOCIOLOGY-CAHIERS CANADIENS DE SOCIOLOGIE,2016-06-18,OA,1710-1123,2013
UNIV WASHINGTON SCHOOL OF LAW,WASHINGTON LAW REVIEW,2016-06-18,OA,0043-0617,2013
UNIV WEST INDIES FACULTY MEDICAL SCIENCES,WEST INDIAN MEDICAL JOURNAL,2016-06-18,OA,0368-1238,2013
UNIV ZAGREB,ACTA BOTANICA CROATICA,2016-06-18,OA,0365-0588,2012
Universidad Complutense de Madrid,Journal of Iberian Geology,2016-06-18,OA,1886-7995,2012
Universidad Complutense de Madrid,Journal of Iberian Geology,2016-06-18,OA,1886-7995,2012
Universidad de Chile,Acta Bioethica,2016-06-18,OA,1726-569X,2012
Universidad de Chile,Acta Bioethica,2016-06-18,OA,1726-569X,2012
Universidad de Valpara’so,Revista de Biolgia Marina y Oceanografia,2016-06-18,OA,0718-1957,2012
Universidad de Valpara’so,Revista de Biolgia Marina y Oceanografia,2016-06-18,OA,0718-1957,2012
Universidad de Zaragoza,European Journal of Psychiatry,2016-06-18,OA,0213-6163,2012
Universidad de Zaragoza,European Journal of Psychiatry,2016-06-18,OA,0213-6163,2012
Universidad de Zaragoza,Revista de Economia Aplicada,2016-06-18,OA,1133-455X,2013
Universidad del Valle,Colombia MŽdica,2016-06-18,OA,1657-9534,2012
Universidad del Valle,Colombia MŽdica,2016-06-18,OA,1657-9534,2012
Universidad Nacional Aut—noma de MŽxico,Geof’sica Internacional,2016-06-18,OA,0016-7169,2012
Universidad Nacional Aut—noma de MŽxico,Geof’sica Internacional,2016-06-18,OA,0016-7169,2012
Universidad Nacional Aut—noma de MŽxico,Investigacion Economica,2016-06-18,OA,0185-1667,2013
Universidad Nacional de Colombia,Earth Sciences Research Journal,2016-06-18,OA,1794-6190,2012
Universidad Nacional de Colombia,Earth Sciences Research Journal,2016-06-18,OA,1794-6190,2012
Universidad Nacional de Colombia,Earth Sciences Research Journal,2016-06-18,OA,1794-6190,2013
Universidade de S‹o Paulo,Brazilian Journal of Oceanography,2016-06-18,OA,1982-436X,2012
Universidade de S‹o Paulo,Brazilian Journal of Oceanography,2016-06-18,OA,1982-436X,2012
Universidade Federal de Minas Gerais,Arquivo Brasileiro de Medicina Veterin‡ria e Zootecnia ,2016-06-18,OA,1678-4162,2012
Universidade Federal de Minas Gerais,Arquivo Brasileiro de Medicina Veterin‡ria e Zootecnia ,2016-06-18,OA,1678-4162,2012
Universidade Federal de Viosa Brazil,Crop Breeding and Applied Biotechnology,2016-06-18,OA,1984-7033,2012
Universidade Federal de Viosa Brazil,Crop Breeding and Applied Biotechnology,2016-06-18,OA,1984-7033,2012
